TARGET_LifeExpectancy,Year,Status,AdultMortality,Alcohol,BMI,Under5LS,Polio,TotalExpenditure,Diphtheria,HIV-AIDS,GDP,Population,Thinness1-19years,IncomeCompositionOfResources,Schooling
60.9,2004,0,415.0,7.82,14.1,50.0,85.0,4.18,88.0,8.0,220.19,853625.0,7.2,0.343,2.683281573
50.0,2003,0,438.0,5.72,13.7,54.0,76.0,4.38,77.0,8.1,24.16,832946.0,7.4,0.332,2.664582519
49.1,2002,0,426.0,7.13,13.2,57.0,9.0,4.22,9.0,8.5,242.11,82573.0,7.6,0.318,2.569046516
77.9,2017,0,138.0,11.85,47.5,0.0,99.0,6.72,99.0,0.1,413.73,127445.0,4.3,0.735,3.619392214
72.9,2016,0,139.0,9.97,46.7,0.0,99.0,6.72,99.0,0.1,413.73,127445.0,4.3,0.723,3.619392214
72.9,2015,0,141.0,9.73,45.9,0.0,99.0,7.85,99.0,0.1,413.73,127445.0,4.3,0.734,3.619392214
73.7,2014,0,142.0,9.99,45.2,0.0,98.0,8.35,98.0,0.1,413.73,127445.0,4.3,0.735,3.605551275
74.4,2013,0,143.0,10.43,44.5,0.0,99.0,7.58,99.0,0.1,413.73,127445.0,4.3,0.733,3.591656999
73.3,2012,0,147.0,10.87,43.8,0.0,97.0,8.1,97.0,0.1,413.73,127445.0,4.3,0.724,3.577708764
77.1,2011,0,147.0,11.09,43.0,0.0,95.0,8.12,95.0,0.1,413.73,127445.0,4.3,0.717,3.563705936
75.5,2010,0,149.0,12.09,42.2,0.0,96.0,7.43,96.0,0.1,413.73,127445.0,4.3,0.71,3.54964787
72.3,2009,0,151.0,12.68,41.3,0.0,99.0,6.81,99.0,0.1,413.73,127445.0,4.3,0.707,3.577708764
78.5,2008,0,155.0,13.45,4.4,0.0,85.0,6.37,85.0,0.1,413.73,127445.0,4.3,0.694,3.521363372
74.8,2007,0,16.0,12.32,39.6,0.0,95.0,6.25,95.0,0.2,413.73,127445.0,4.4,0.689,3.492849839
74.5,2006,0,166.0,11.93,39.0,0.0,91.0,6.2,91.0,0.2,413.73,127445.0,4.4,0.686,3.507135583
74.5,2005,0,171.0,12.55,38.4,0.0,91.0,6.1,9.0,0.2,413.73,127445.0,4.4,0.684,3.521363372
71.4,2004,0,174.0,11.85,37.9,0.0,9.0,6.33,74.0,0.1,413.73,127445.0,4.4,0.681,3.535533906
70.5,2003,0,178.0,12.03,37.3,0.0,99.0,6.1,99.0,0.3,413.73,127445.0,4.5,0.684,3.54964787
70.5,2002,0,183.0,11.69,36.8,0.0,7.0,5.53,7.0,0.4,413.73,127445.0,4.5,0.0,3.577708764
60.4,2015,0,63.0,0.01,17.5,0.0,69.0,6.5,69.0,0.1,413.73,127445.0,1.3,0.463,3.885871846
69.6,2017,0,19.0,5.07,3.9,0.0,96.0,7.44,96.0,0.2,1819.6,195553.0,5.5,0.565,3.346640106
66.8,2016,0,191.0,0.01,3.1,0.0,95.0,8.35,95.0,0.2,2040.5,191266.0,5.6,0.562,3.33166625
65.3,2015,0,192.0,0.01,29.3,0.0,97.0,5.64,97.0,0.2,1813.88,18745.0,5.7,0.559,3.31662479
69.8,2014,0,194.0,0.01,28.5,0.0,96.0,8.6,96.0,0.5,155.62,182889.0,5.9,0.553,3.286335345
66.8,2013,0,198.0,5.69,27.7,0.0,96.0,5.44,96.0,0.5,150.45,1788.0,6.0,0.546,3.255764119
68.3,2012,0,24.0,5.58,26.9,0.0,98.0,5.24,98.0,0.5,1265.33,174776.0,6.1,0.542,3.449637662
67.4,2011,0,21.0,4.13,26.2,0.0,99.0,6.65,98.0,0.9,223.52,17813.0,6.3,0.533,3.178049716
64.5,2010,0,215.0,4.36,25.4,0.0,99.0,5.66,99.0,0.9,1261.64,166913.0,6.5,0.531,3.224903099
65.1,2009,0,217.0,4.14,24.7,0.0,98.0,7.44,97.0,1.2,1002.32,16311.0,6.7,0.527,3.209361307
63.7,2008,0,22.0,5.46,24.0,0.0,97.0,7.84,97.0,1.2,945.16,159328.0,6.9,0.521,3.193743885
63.6,2007,0,222.0,5.27,23.4,0.0,97.0,1.4,97.0,1.6,91.68,15563.0,7.0,0.514,3.16227766
64.3,2006,0,224.0,5.78,22.8,0.0,99.0,9.94,96.0,1.6,776.55,151969.0,7.2,0.509,3.130495168
65.7,2005,0,225.0,6.54,22.2,0.0,94.0,11.12,94.0,1.6,727.26,148372.0,7.4,0.504,3.1144823
59.7,2004,0,226.0,5.8,21.7,0.0,92.0,1.21,92.0,1.4,622.52,144889.0,7.6,0.501,3.098386677
59.9,2003,0,225.0,5.02,21.1,0.0,9.0,1.28,92.0,1.5,57.36,141622.0,7.8,0.497,3.065941943
57.2,2002,0,224.0,5.07,2.7,0.0,87.0,8.86,82.0,1.5,776.55,13866.0,8.0,0.488,3.049590136
73.5,2017,0,88.0,0.09,68.2,8.0,97.0,3.86,98.0,0.1,3060.81,127445.0,7.8,0.845,4.01248053
70.7,2016,0,88.0,0.09,67.3,9.0,98.0,4.68,98.0,0.1,27524.49,127445.0,7.7,0.841,3.974921383
79.1,2015,0,89.0,0.09,66.4,9.0,98.0,4.25,98.0,0.1,27926.51,127445.0,7.6,0.83,3.898717738
74.3,2014,0,9.0,0.09,65.6,9.0,98.0,3.86,98.0,0.1,2838.02,127445.0,7.5,0.818,3.807886553
75.6,2013,0,92.0,0.09,64.7,9.0,98.0,3.57,98.0,0.1,2663.08,127445.0,7.4,0.804,3.728270376
73.0,2012,0,94.0,0.09,63.9,9.0,98.0,3.49,98.0,0.1,21570.74,127445.0,7.3,0.792,3.646916506
76.7,2011,0,97.0,0.09,63.1,10.0,98.0,4.9,98.0,0.1,1897.61,127445.0,7.3,0.787,3.605551275
75.3,2010,0,98.0,0.09,62.4,10.0,98.0,2.87,98.0,0.1,266.37,127445.0,7.2,0.779,3.577708764
72.3,2009,0,99.0,0.1,61.6,10.0,96.0,3.49,96.0,0.1,18448.83,127445.0,7.2,0.773,3.563705936
74.1,2008,0,1.0,0.08,6.9,10.0,96.0,3.55,96.0,0.1,17174.83,127445.0,7.2,0.767,3.535533906
76.0,2007,0,11.0,0.05,6.2,10.0,96.0,3.42,96.0,0.1,15388.61,127445.0,7.2,0.761,3.521363372
73.7,2006,0,12.0,0.06,59.4,11.0,96.0,3.58,96.0,0.1,12475.54,127445.0,7.2,0.754,3.507135583
71.7,2005,0,13.0,0.05,58.5,11.0,95.0,4.2,95.0,0.1,10715.55,127445.0,7.2,0.747,3.492849839
71.0,2004,0,15.0,0.05,57.7,11.0,95.0,4.28,95.0,0.1,9693.95,127445.0,7.3,0.745,3.478505426
75.2,2003,0,17.0,0.05,56.9,12.0,97.0,4.49,97.0,0.1,9680.71,127445.0,7.3,0.742,3.464101615
74.1,2002,0,11.0,0.05,56.2,12.0,95.0,4.24,95.0,0.1,10222.19,127445.0,7.3,0.737,3.435112807
64.9,2017,0,188.0,0.32,24.3,26.0,85.0,4.81,89.0,0.3,110.57,14976994.0,9.5,0.491,3.082207001
64.0,2016,0,192.0,0.26,23.8,27.0,85.0,4.66,89.0,0.3,170.74,14546111.0,9.7,0.483,3.016620626
67.8,2015,0,196.0,0.26,23.2,28.0,89.0,4.51,92.0,0.3,166.78,141232.0,9.9,0.474,2.949576241
65.5,2014,0,2.0,0.28,22.7,29.0,83.0,4.31,91.0,0.4,152.83,1373513.0,1.0,0.463,2.880972058
62.8,2013,0,26.0,0.32,22.2,31.0,89.0,4.42,92.0,0.4,20.44,13391.0,1.2,0.455,2.810693865
66.5,2012,0,212.0,0.28,21.7,32.0,76.0,4.62,89.0,0.4,13.03,12916229.0,1.4,0.449,2.774887385
63.4,2011,0,219.0,0.3,21.2,33.0,83.0,4.81,86.0,0.5,14.07,1255917.0,1.6,0.444,2.738612788
63.8,2010,0,225.0,0.28,2.8,34.0,87.0,4.94,88.0,0.6,12.7,1223957.0,1.8,0.435,2.664582519
61.4,2009,0,23.0,0.32,2.3,36.0,93.0,4.72,94.0,0.7,106.85,11873557.0,11.0,0.425,2.607680962
59.3,2008,0,236.0,0.34,19.9,38.0,89.0,5.44,89.0,0.7,100.62,11556763.0,11.2,0.422,2.569046516
63.3,2007,0,242.0,0.33,19.5,40.0,84.0,5.35,84.0,0.7,866.73,11251266.0,11.4,0.415,2.529822128
61.6,2006,0,247.0,0.35,19.1,42.0,87.0,5.68,87.0,0.7,821.61,1955944.0,11.6,0.408,2.48997992
61.7,2005,0,251.0,0.33,18.7,44.0,73.0,5.4,73.0,0.7,719.9,16799.0,11.8,0.401,2.42899156
57.5,2004,0,252.0,0.36,18.3,47.0,6.0,5.6,6.0,0.7,574.85,1396861.0,12.0,0.397,2.387467277
59.2,2003,0,251.0,0.34,17.9,49.0,49.0,4.98,52.0,0.6,539.04,1134497.0,12.1,0.381,2.323790008
59.2,2002,0,25.0,0.29,17.5,50.0,49.0,4.63,52.0,0.5,530.27,988452.0,12.3,0.378,2.28035085
48.8,2017,0,413.0,3.86,24.4,30.0,86.0,11.69,86.0,0.5,658.04,723725.0,7.4,0.431,3.082207001
48.7,2016,0,463.0,0.01,23.8,32.0,83.0,11.9,83.0,0.6,87.85,779162.0,7.5,0.426,3.082207001
54.2,2015,0,47.0,0.01,23.3,33.0,92.0,11.59,92.0,0.8,80.44,692279.0,7.7,0.413,3.049590136
49.5,2014,0,411.0,0.01,22.7,35.0,91.0,11.24,91.0,0.9,629.33,676613.0,7.9,0.401,3.016620626
49.2,2013,0,418.0,3.78,22.2,38.0,88.0,11.98,89.0,1.3,498.99,6611692.0,8.1,0.392,2.983286778
49.7,2012,0,424.0,3.84,21.7,40.0,84.0,1.32,86.0,1.6,50.54,645872.0,8.3,0.384,2.949576241
47.6,2011,0,433.0,3.97,21.2,42.0,81.0,13.13,84.0,1.7,441.94,63126.0,8.5,0.375,2.915475947
46.6,2010,0,441.0,3.91,2.7,44.0,75.0,1.29,77.0,1.9,51.94,6165372.0,8.7,0.367,2.880972058
44.4,2009,0,45.0,3.86,2.2,45.0,63.0,1.12,64.0,2.2,401.89,615417.0,8.9,0.357,2.863564213
41.9,2008,0,464.0,3.8,19.7,46.0,65.0,1.68,64.0,2.2,360.99,5848692.0,9.1,0.348,2.828427125
41.1,2007,0,48.0,3.83,19.2,47.0,67.0,12.25,65.0,2.2,322.21,5658379.0,9.3,0.341,2.792848009
41.3,2006,0,496.0,3.99,18.8,47.0,69.0,11.66,65.0,2.1,294.72,5439695.0,9.5,0.332,2.75680975
39.3,2005,0,57.0,4.07,18.4,47.0,66.0,11.69,73.0,1.9,295.41,5199549.0,9.7,0.322,2.720294102
48.2,2004,0,513.0,4.06,17.9,48.0,54.0,11.96,53.0,1.7,279.93,4957216.0,9.9,0.306,2.683281573
41.6,2003,0,519.0,4.21,17.5,48.0,38.0,11.83,38.0,1.5,255.11,4739147.0,1.1,0.302,2.645751311
37.3,2002,0,533.0,3.97,17.2,48.0,46.0,13.63,44.0,1.2,156.03,4564297.0,1.3,0.292,2.588435821
81.0,2017,1,55.0,1.79,33.2,0.0,96.0,3.74,96.0,0.1,60065.31,127445.0,2.2,0.924,3.924283374
81.9,2016,1,56.0,1.83,32.9,0.0,96.0,4.92,96.0,0.1,63097.13,127445.0,2.2,0.922,3.924283374
83.7,2015,1,57.0,1.83,32.7,0.0,97.0,4.53,97.0,0.1,6304.69,127445.0,2.2,0.92,3.924283374
82.8,2014,1,59.0,1.89,32.4,0.0,97.0,4.22,97.0,0.1,60962.9,127445.0,2.2,0.917,3.924283374
81.7,2013,1,6.0,1.8,32.1,0.0,96.0,3.93,96.0,0.1,59546.68,127445.0,2.1,0.911,3.898717738
82.7,2012,1,61.0,1.84,31.8,0.0,96.0,3.96,96.0,0.1,52158.04,127445.0,2.1,0.889,3.807886553
80.7,2011,1,62.0,1.73,31.5,0.0,97.0,4.27,97.0,0.1,43206.87,127445.0,2.1,0.887,3.794733192
81.1,2010,1,64.0,1.7,31.2,0.0,97.0,3.91,97.0,0.1,44488.06,127445.0,2.1,0.88,3.768288736
82.6,2009,1,65.0,1.6,3.9,0.0,97.0,3.46,97.0,0.1,43930.41,127445.0,2.1,0.873,3.754996671
90.4,2008,1,66.0,1.55,3.5,0.0,95.0,3.66,95.0,0.1,37609.44,127445.0,2.1,0.839,3.728270376
84.2,2007,1,69.0,1.49,3.2,0.0,96.0,3.74,96.0,0.1,33454.24,127445.0,2.1,0.821,3.54964787
77.6,2006,1,71.0,1.45,29.9,0.0,95.0,3.17,95.0,0.1,3074.7,127445.0,2.1,0.82,3.563705936
80.3,2005,1,73.0,1.43,29.6,0.0,96.0,3.63,96.0,0.1,26402.46,127445.0,2.1,0.819,3.563705936
79.9,2004,1,74.0,2.16,29.2,0.0,94.0,2.84,94.0,0.1,2482.85,127445.0,2.1,0.818,3.54964787
79.7,2003,1,76.0,2.08,28.9,0.0,95.0,2.37,96.0,0.1,24167.12,127445.0,2.1,0.82,3.563705936
75.6,2002,1,78.0,2.03,28.5,0.0,98.0,2.71,98.0,0.1,26647.8,127445.0,2.1,0.81,3.535533906
90.7,2017,1,74.0,10.8,6.1,0.0,95.0,8.62,95.0,0.1,3057.45,263531.0,1.4,0.888,4.159326869
89.3,2016,1,76.0,10.46,59.5,0.0,95.0,9.23,95.0,0.1,271.79,26198.0,1.4,0.888,4.195235393
83.7,2015,1,78.0,9.53,58.9,0.0,95.0,9.29,95.0,0.1,2593.16,259953.0,1.4,0.878,4.098780306
80.1,2014,1,81.0,10.95,58.2,0.0,96.0,9.37,96.0,0.1,25184.85,257159.0,1.5,0.877,4.098780306
80.6,2013,1,84.0,10.61,57.6,0.0,96.0,9.8,96.0,0.1,27983.48,252843.0,1.6,0.876,4.123105626
79.6,2012,1,87.0,10.32,57.0,0.0,96.0,9.7,96.0,0.1,26249.97,248583.0,1.6,0.872,4.110960958
80.1,2011,1,9.0,10.52,56.4,0.0,96.0,9.38,96.0,0.1,27589.85,239669.0,1.7,0.873,4.110960958
79.0,2010,1,96.0,10.94,55.8,0.0,97.0,8.47,97.0,0.1,3082.03,221316.0,1.7,0.869,4.110960958
78.6,2009,1,12.0,11.02,55.2,0.0,97.0,7.98,97.0,0.1,26702.28,218122.0,1.8,0.865,4.098780306
78.4,2008,1,17.0,12.26,54.7,0.0,97.0,8.42,97.0,0.1,22093.26,26868.0,1.8,0.858,4.086563348
77.0,2007,1,14.0,11.14,54.1,0.0,95.0,8.5,95.0,0.1,20349.49,2474.0,1.9,0.853,4.037325848
73.9,2006,1,113.0,10.0,53.5,0.0,94.0,8.47,94.0,0.1,1934.14,199712.0,2.0,0.85,4.074309757
74.9,2005,1,119.0,11.58,52.9,0.0,95.0,8.77,95.0,0.1,1667.09,1995733.0,2.0,0.843,4.01248053
74.4,2004,1,117.0,9.29,52.3,0.0,93.0,8.62,93.0,0.1,13232.8,199453.0,2.1,0.835,3.949683532
75.7,2003,1,124.0,10.8,51.8,0.0,93.0,8.57,92.0,0.1,1656.81,19926.0,2.2,0.824,3.834057903
77.0,2002,1,122.0,11.9,51.2,0.0,93.0,8.26,91.0,0.1,1375.07,1988925.0,2.2,0.818,3.820994635
57.5,2017,0,332.0,0.49,17.5,39.0,41.0,2.74,31.0,3.4,849.77,11882136.0,1.3,0.421,2.213594362
56.5,2016,0,343.0,0.49,17.5,39.0,44.0,2.74,39.0,3.5,1290.09,1153971.0,1.3,0.421,2.213594362
59.1,2015,0,345.0,0.49,17.5,40.0,5.0,2.62,45.0,3.6,1328.45,1117749.0,1.3,0.417,2.213594362
56.2,2014,0,347.0,0.49,17.5,40.0,64.0,2.77,59.0,3.8,1073.47,1818258.0,1.3,0.419,2.213594362
55.9,2013,0,355.0,0.49,17.5,41.0,66.0,2.74,61.0,3.9,198.21,1448857.0,1.3,0.429,2.213594362
52.6,2012,0,359.0,0.49,17.5,41.0,44.0,2.74,45.0,4.0,1749.71,167192.0,1.3,0.0,0.0
55.9,2011,0,369.0,0.49,17.5,42.0,44.0,2.74,45.0,4.2,1416.56,967667.0,1.3,0.0,0.0
53.6,2010,0,377.0,0.49,17.5,42.0,44.0,2.74,45.0,4.2,1880.16,9263136.0,1.3,0.0,0.0
57.2,2009,0,381.0,0.49,17.5,43.0,44.0,2.74,45.0,4.2,1309.27,88568.0,1.3,0.0,0.0
52.6,2008,0,383.0,0.49,17.5,43.0,44.0,2.74,45.0,4.1,1309.27,8468152.0,1.3,0.0,0.0
55.5,2007,0,383.0,0.49,17.5,44.0,44.0,2.74,45.0,3.9,1309.27,818877.0,1.3,0.0,0.0
53.6,2006,0,383.0,0.49,17.5,45.0,44.0,2.74,45.0,3.8,1309.27,7787655.0,1.3,0.0,0.0
61.5,2005,0,383.0,0.49,17.5,46.0,44.0,2.74,45.0,3.5,1309.27,751642.0,1.3,0.0,0.0
47.1,2004,0,382.0,0.49,17.5,48.0,44.0,2.74,45.0,3.3,1309.27,7237276.0,1.3,0.0,0.0
49.4,2003,0,381.0,0.49,17.5,49.0,44.0,2.74,45.0,3.0,1309.27,6974442.0,1.3,0.0,0.0
50.6,2002,0,38.0,0.49,17.5,50.0,44.0,2.74,45.0,2.7,1309.27,67656.0,1.3,0.0,0.0
83.8,2017,1,56.0,10.24,66.6,1.0,97.0,8.5,97.0,0.1,28765.91,46447697.0,0.6,0.882,4.207136794
81.2,2016,1,58.0,0.01,66.0,1.0,97.0,9.3,97.0,0.1,332.05,4648882.0,0.6,0.877,4.195235393
83.9,2015,1,6.0,9.25,65.4,2.0,96.0,9.1,96.0,0.1,3272.57,466245.0,0.6,0.874,4.183300133
84.4,2014,1,61.0,9.35,64.8,2.0,97.0,9.39,97.0,0.1,31989.77,4677355.0,0.6,0.871,4.147288271
85.1,2013,1,63.0,9.62,64.1,2.0,97.0,9.48,97.0,0.1,35654.32,46742697.0,0.6,0.867,4.110960958
81.7,2012,1,64.0,9.78,63.5,2.0,97.0,9.56,97.0,0.1,4184.58,46576897.0,0.6,0.86,4.049691346
80.6,2011,1,66.0,9.99,62.9,2.0,96.0,9.52,96.0,0.1,36213.48,46362946.0,0.6,0.858,4.037325848
81.7,2010,1,7.0,10.24,62.3,2.0,97.0,8.8,97.0,0.1,39848.18,4595416.0,0.6,0.854,4.01248053
88.2,2009,1,72.0,11.05,61.7,2.0,96.0,8.36,96.0,0.1,3672.94,4522683.0,0.6,0.849,4.0
85.9,2008,1,73.0,11.86,61.1,2.0,98.0,8.23,98.0,0.1,31900.62,44397319.0,0.6,0.844,3.987480407
79.7,2007,1,77.0,11.92,6.5,2.0,96.0,8.12,96.0,0.1,2969.92,43653155.0,0.6,0.837,3.974921383
82.2,2006,1,79.0,11.96,59.9,2.0,97.0,8.5,97.0,0.1,27908.88,42921895.0,0.6,0.833,3.949683532
77.9,2005,1,83.0,12.09,59.3,2.0,99.0,7.99,98.0,0.1,24075.27,42187645.0,0.6,0.83,3.949683532
83.3,2004,1,83.0,12.26,58.8,2.0,98.0,7.25,98.0,0.1,1925.88,41431558.0,0.6,0.828,3.962322551
82.4,2003,1,84.0,9.86,58.2,2.0,95.0,5.64,96.0,0.1,17162.44,485412.0,0.6,0.825,3.962322551
76.3,2002,1,86.0,11.12,57.6,2.0,95.0,7.21,95.0,0.1,16437.98,647744.0,0.6,0.82,3.962322551
76.1,2017,0,176.0,4.72,58.3,0.0,89.0,6.22,89.0,0.4,9877.26,55328.0,3.5,0.723,3.563705936
72.5,2016,0,178.0,6.32,57.7,0.0,85.0,5.69,85.0,0.4,10712.2,547928.0,3.5,0.722,3.563705936
73.9,2015,0,179.0,6.02,57.0,0.0,86.0,5.96,86.0,0.4,10622.72,54254.0,3.5,0.719,3.563705936
71.1,2014,0,178.0,5.73,56.3,0.0,84.0,6.9,84.0,0.9,10385.1,53777.0,3.5,0.708,3.563705936
74.1,2013,0,187.0,5.64,55.5,0.0,86.0,5.93,86.0,0.1,9317.25,531589.0,3.5,0.704,3.535533906
71.2,2012,0,19.0,5.26,54.8,0.0,96.0,5.81,96.0,0.5,933.31,52613.0,3.5,0.7,3.507135583
72.4,2011,0,196.0,5.13,54.1,0.0,85.0,6.14,87.0,0.6,8337.11,52619.0,3.5,0.696,3.478505426
65.4,2010,0,196.0,4.94,53.3,0.0,85.0,5.92,85.0,1.2,7681.14,515148.0,3.5,0.691,3.449637662
69.3,2009,0,22.0,4.72,52.6,0.0,84.0,5.92,84.0,0.8,6452.76,5975.0,3.5,0.684,3.420526275
68.2,2008,0,199.0,4.52,51.8,0.0,84.0,6.22,84.0,0.6,591.27,5437.0,3.5,0.678,3.391164992
67.4,2007,0,25.0,4.47,51.1,0.0,84.0,6.78,83.0,0.6,4027.39,498946.0,3.5,0.672,3.361547263
70.0,2006,0,214.0,4.55,5.4,0.0,84.0,6.88,85.0,0.9,40.87,49363.0,3.5,0.0,3.33166625
70.1,2005,0,223.0,4.53,49.7,0.0,74.0,6.62,75.0,1.0,294.72,488332.0,3.5,0.0,3.301514804
65.5,2004,0,221.0,4.41,49.0,0.0,74.0,7.14,73.0,1.6,2500.41,48344.0,3.5,0.0,3.31662479
67.4,2003,0,219.0,4.23,48.3,0.0,65.0,8.38,68.0,1.8,1790.63,47774.0,3.6,0.0,3.31662479
64.2,2002,0,224.0,4.29,47.6,0.0,7.0,9.65,71.0,0.4,2115.25,47239.0,3.6,0.0,3.33166625
57.9,2017,0,373.0,5.2,32.3,3.0,84.0,7.5,9.0,7.1,3513.36,131911.0,4.0,0.541,3.376388603
58.3,2016,0,382.0,0.01,31.8,3.0,98.0,9.25,98.0,7.3,3880.07,129597.0,4.3,0.541,3.376388603
59.2,2015,0,393.0,0.01,31.2,3.0,98.0,9.66,98.0,9.8,4030.61,1271456.0,4.5,0.539,3.376388603
58.5,2014,0,412.0,0.01,3.7,3.0,92.0,5.64,95.0,12.2,4313.7,1248158.0,4.8,0.534,3.361547263
55.7,2013,0,438.0,5.2,3.2,3.0,85.0,8.61,91.0,15.7,4406.39,1225258.0,5.1,0.526,3.346640106
56.8,2012,0,459.0,4.93,29.7,4.0,89.0,8.47,89.0,21.6,413.55,122843.0,5.4,0.523,3.31662479
54.9,2011,0,46.0,4.9,29.3,4.0,89.0,8.46,88.0,33.7,372.42,118675.0,5.8,0.519,3.286335345
49.2,2010,0,477.0,4.87,28.9,4.0,89.0,8.19,88.0,40.2,3183.53,1158897.0,6.1,0.514,3.255764119
47.0,2009,0,51.0,5.55,28.5,4.0,88.0,7.5,87.0,40.7,389.19,1138434.0,6.5,0.508,3.240370349
49.4,2008,0,564.0,5.53,28.2,4.0,88.0,6.81,87.0,43.7,3289.85,112514.0,6.9,0.502,3.146426545
46.5,2007,0,63.0,5.08,27.8,4.0,88.0,6.8,86.0,49.1,3218.73,115873.0,7.3,0.495,3.1144823
49.3,2006,0,69.0,5.78,27.4,4.0,88.0,5.88,86.0,50.3,2833.19,19553.0,7.7,0.492,3.065941943
44.1,2005,0,6.0,5.65,27.1,4.0,87.0,5.71,85.0,50.6,25.75,187392.0,8.2,0.493,3.016620626
45.7,2004,0,587.0,5.52,26.7,4.0,87.0,5.16,85.0,49.9,1484.0,1893.0,8.6,0.502,3.033150178
47.4,2003,0,568.0,6.72,26.3,4.0,87.0,5.11,84.0,48.8,1610.15,172927.0,9.0,0.506,3.049590136
47.8,2002,0,536.0,7.19,25.9,4.0,87.0,5.26,84.0,46.4,1833.95,161468.0,9.4,0.516,3.065941943
83.3,2017,1,53.0,6.9,59.5,0.0,98.0,9.47,98.0,0.1,6255.49,9799186.0,1.5,0.909,3.987480407
82.1,2016,1,54.0,7.3,59.0,0.0,98.0,11.93,98.0,0.1,6628.38,969611.0,1.5,0.906,3.974921383
81.0,2015,1,57.0,7.3,58.5,0.0,98.0,11.97,98.0,0.1,7037.23,96379.0,1.4,0.904,3.974921383
84.5,2014,1,57.0,7.4,58.1,0.0,98.0,11.8,98.0,0.1,63990.95,9519374.0,1.4,0.903,3.974921383
85.6,2013,1,58.0,7.4,57.7,0.0,98.0,11.7,98.0,0.1,66744.48,9449213.0,1.4,0.901,4.0
80.3,2012,1,58.0,7.2,57.3,0.0,98.0,9.47,98.0,0.1,5909.41,9378126.0,1.3,0.895,3.974921383
82.6,2011,1,62.0,7.3,56.9,0.0,98.0,9.94,98.0,0.1,5182.9,9298515.0,1.3,0.898,3.974921383
79.2,2010,1,62.0,6.9,56.5,0.0,98.0,9.23,98.0,0.1,62436.46,9219637.0,1.3,0.897,3.962322551
90.6,2009,1,63.0,6.9,56.1,0.0,98.0,8.92,98.0,0.1,59723.3,914892.0,1.3,0.895,3.974921383
86.7,2008,1,64.0,6.5,55.7,0.0,98.0,8.95,98.0,0.1,51807.25,9855.0,1.3,0.892,3.987480407
83.9,2007,1,66.0,6.5,55.3,0.0,98.0,9.6,98.0,0.1,4911.6,929572.0,1.3,0.89,4.0
78.8,2006,1,7.0,6.6,54.9,0.0,99.0,9.9,99.0,0.1,47535.29,8993531.0,1.3,0.888,4.0
84.6,2005,1,69.0,6.9,54.4,0.0,99.0,9.31,99.0,0.1,41396.8,8958229.0,1.3,0.882,3.987480407
81.3,2004,1,71.0,6.9,53.9,0.0,99.0,9.23,99.0,0.1,33120.35,8924958.0,1.3,0.88,3.987480407
78.7,2003,1,73.0,6.6,53.4,0.0,99.0,8.86,99.0,0.1,30205.55,889596.0,1.3,0.877,3.987480407
81.7,2002,1,73.0,6.2,52.8,0.0,99.0,8.18,99.0,0.1,32797.58,887219.0,1.4,0.873,3.987480407
82.9,2017,1,49.0,10.24,57.4,0.0,97.0,1.96,97.0,0.1,10068.62,8282396.0,0.4,0.938,4.0
83.7,2016,1,51.0,9.61,57.0,0.0,96.0,11.66,96.0,0.1,96112.34,8188649.0,0.4,0.936,3.987480407
85.0,2015,1,52.0,9.73,56.6,0.0,96.0,11.71,96.0,0.1,94817.95,889346.0,0.4,0.934,3.974921383
84.1,2014,1,54.0,9.86,56.2,0.0,96.0,11.59,96.0,0.1,93144.11,7996861.0,0.5,0.932,3.962322551
80.0,2013,1,55.0,9.99,55.8,0.0,96.0,11.21,96.0,0.1,98558.26,7912398.0,0.5,0.932,3.949683532
83.4,2012,1,57.0,10.01,55.4,0.0,96.0,11.7,95.0,0.1,83189.92,782499.0,0.5,0.92,3.924283374
82.1,2011,1,6.0,10.15,55.0,0.0,96.0,11.0,95.0,0.1,78033.17,7743831.0,0.5,0.916,3.911521443
81.7,2010,1,6.0,10.29,54.6,0.0,96.0,1.29,95.0,0.1,80773.92,7647675.0,0.5,0.914,3.911521443
82.1,2009,1,63.0,10.44,54.1,0.0,94.0,1.21,94.0,0.1,70810.28,7551117.0,0.5,0.911,3.911521443
80.2,2008,1,65.0,10.24,53.7,0.0,94.0,1.39,94.0,0.1,64230.8,7483934.0,0.6,0.904,3.898717738
82.7,2007,1,66.0,10.15,53.2,0.0,94.0,1.86,94.0,0.1,61373.25,7437115.0,0.6,0.899,3.898717738
81.0,2006,1,69.0,10.55,52.8,0.0,95.0,1.96,93.0,0.1,59646.69,7389625.0,0.6,0.895,3.885871846
84.3,2005,1,72.0,10.82,52.3,0.0,95.0,1.93,93.0,0.1,5372.15,73391.0,0.6,0.889,3.872983346
84.9,2004,1,74.0,10.85,51.8,0.0,95.0,1.61,93.0,0.1,46297.13,7284753.0,0.6,0.89,3.898717738
80.6,2003,1,75.0,11.12,51.3,0.0,95.0,1.28,93.0,0.1,43163.28,7229854.0,0.7,0.888,3.898717738
81.4,2002,1,78.0,3.82,5.8,0.0,95.0,9.91,93.0,0.1,42350.82,718425.0,0.7,0.879,3.885871846
75.7,2017,0,148.0,6.14,33.6,9.0,99.0,3.7,99.0,0.1,6512.65,686576.0,7.7,0.738,3.687817783
76.8,2016,0,152.0,6.41,32.4,10.0,99.0,4.12,99.0,0.1,6654.87,68416772.0,7.8,0.737,3.687817783
